JIWA ID,Sys ID,Name,Domain,Country Code,End user,Partner,Vendor,Company Phone,Street,Street Cont.,City,State,Created
209782,2e7f6df13330d210a0c67c845d5c7bea,Affinda,affinda.com,AU,,,,, Flinders St ,Level 4/180,"Melbourne,", Victoria  ,23/09/2024
400888,ed4a752e839e069458f18798beaad3d9,Affinidi Pte.Ltd.,affinidi.com,SG,End User,,,,,,,,24/05/2024
213250,d44784a1c32d2a501a9c742a050131d2,Affinity Constructions Australia,affinityconstructions.com.au,AU,End User,,,,1/145 Gladstone Street,,Fyshwick,Aust Capital Terr,16/05/2025
208614,3c5a3e661b1cb150b37020e6b04bcb4c,AFFINITY DATA,affinitydata.com.au,AU,,Partner,,,,,,,31/07/2023
400558,22b233551bc46550d1f74119b04bcbf6,Affinity Equity Partners (S) Pte Ltd,affinityequity.com,SG,End User,,,,,,,,28/12/2022
209837,9ed7770033091e10a0c67c845d5c7b4f,AFFINITY MSP PTY LTD,affinitymsp.com.au,AU,,Partner,,1300 943 486,"Suite 91, Level 2-UL40",1341 Dandenong Rd,Chadstsone,VIC,30/09/2024
209838,14e7770033091e10a0c67c845d5c7b55,AFFINITY SYSTEMS PTY LTD,affinitysystems.com.au,AU,,Partner,,08 9456 3166,"Unit 19, 63 Knutsford Avenue",,Rivervale,WA,30/09/2024
200605,b0aabc841b7380108321311d0d4bcb0b,Affirm Software Group Pty Ltd,affirmsoftware.com.au,AU,End User,,,,"Level 4, 343 Little Collins Street",,Melbourne,VIC,22/03/2020
204788,0d0b3c481b7380108321311d0d4bcb79,Affix Pty Ltd,affix.net.au,AU,,Partner,,,,,,NSW,22/03/2020
207749,f532df731bb495501c3ddc6fcc4bcb13,Australian Foundation for Disability,afford.com.au,AU,End User,,,,3–7 Marieanne Place,,Minchinbury,NSW,27/07/2022
200915,39eabc081b7380108321311d0d4bcbae,Australian Finance Group Ltd,afgonline.com.au,AU,End User,,,'+61 (08) 9420 7885,100 Havelock Street,,Perth,WA,22/03/2020
206983,f74f2597db32b45036e3d383f396197f,AUSTRALIAN FOUNDATION INVESTMENT COMPANY LIMITED,afi.com.au,AU,End User,,,,54 Enterprise Drive Bundoora,,Melbourne,VIC,30/09/2021
702354,ebab78501be1e1101c3ddc6fcc4bcb59,AUSTRALIAN FOUNDATION INVESTMENT COMPANY LIMITED,afi.com.au,NZ,End User,,,,,,,,9/03/2023
205794,addab4081b7380108321311d0d4bcb6e,AUSTRALIAN FOOTBALL LEAGUE,afl.com.au,AU,End User,,,,140 Harbour Esplanade,,DOCKLANDS,Vic,22/03/2020
207995,15b14897876e1110852d0e170cbb354e,AFLUA,aflua.com.au,AU,End User,,,,,,,,20/10/2022
208041,52841ac41b479d10d1f74119b04bcb52,AUSTRALIAN FINANCIAL MARKETS ASSOCIATION LIMITED,afma.com.au,AU,End User,,,,,,,,4/11/2022
202394,b88b308c1b7380108321311d0d4bcb68,AUSTRALIAN FISHERIES MANAGEMENT AUTHORITY,afma.gov.au,AU,End User,,,,"Level 6, 73 Northbourne Ave",,CIVIC,ACT,22/03/2020
200872,f76a74441b7380108321311d0d4bcbae,Australian Fisheries Management Authority,afma.gov.au,AU,End User,,,'+61 2 6225 5555,"Box 7051, Canberra BC",,Canberra,ACT,22/03/2020
203858,df0b70881b7380108321311d0d4bcb36,Australia Federal Police,afp.gov.au,AU,End User,,,,,,,ACT,22/03/2020
201313,bcaabc841b7380108321311d0d4bcb43,Australian Federal Police,afp.gov.au,AU,End User,,,,,,,ACT,22/03/2020
900625,3351c599db004250ecfba6bad396199e,ARMED FORCES OF THE PHILIPPINES,afp.mil.ph,PH,End User,,,,"Camp Aguinaldo,",,Quezon City,,29/01/2024
212229,976b6a643340e290a0c67c845d5c7b9b,AFPG,afpg.com.au,AU,End User,,,,,,,,28/02/2025
212234,1838af2033042690a0c67c845d5c7b66,AFPG (For Valentine new Office),afpg.com.au,AU,End User,,,,,,,,28/02/2025
211916,2b6e03adc36b92d01a9c742a050131b5,Australian Financial Planning Group(AFPG),afpg.com.au,AU,End User,,,,,,,,6/02/2025
900561,17c4d8de87d2b510852d0e170cbb35a8,"Armed Forces and Police Savings & Loan Association, Inc.",afpslai.com.ph,PH,End User,,,,,,,,6/11/2023
203582,4a7bf44c1b7380108321311d0d4bcbdf,ASX LIMITED,afr.com,AU,,Partner,,,Exchange Centre 20 Bridge St Sydney NSW ,,Sydney,NSW,22/03/2020
206260,0835bacd1b0bd410b8ec33fccc4bcb04,BLONDIE TRADING PTY LTD (T/A Rivet Group),afr.com,AU,End User,,,,,,,,3/09/2020
204010,930b70881b7380108321311d0d4bcb80,BLUE SKY ALTERNATIVE INVESTMENTS LIMITED,afr.com,AU,End User,,,,,,,NSW,22/03/2020
203687,4b0b30881b7380108321311d0d4bcbbf,CEBAS PTY LTD,afr.com,AU,End User,,,,6 Sunray Drive,,"Innaloo,",WA,22/03/2020
206416,57da14751bd02850a18b311d0d4bcbc7,Credit Suisse Australia Pty Limited,afr.com,AU,End User,,,,"Level 31/1 Macquarie Pl,",,Sydney ,NSW ,6/11/2020
207017,a0ca56731bc3fc909bdc98eb274bcbac,ELOQUE PTY LTD,afr.com,AU,,Partner,,,"Level 8, ",1010 La Trobe Street,Docklands,VIC,14/10/2021
208748,e8edd75b1b9db910d1f74119b04bcb1a,The Trustee for DBPC Group Finance Trust,afr.com,AU,,Partner,,,,,,VIC,21/09/2023
204623,4fea70481b7380108321311d0d4bcb48,AUSTRALIAN FINANCIAL SECURITY AUTHORITY,afsa.gov.au,AU,End User,,,,GPO Box 821,,Canberra,ACT,22/03/2020
202106,85aabc841b7380108321311d0d4bcbd6,Australian Financial Security Authority,afsa.gov.au,AU,End User,,,,,,,ACT,22/03/2020
207494,b258cbb61bcb4550a18b311d0d4bcb8e,AUSTRALIAN FERTILIZER SERVICES ASSOCIATION,afsa.net.au,AU,End User,,,,,,,,28/04/2022
207900,c7c230481b0ed9101c3ddc6fcc4bcbd7,AFS & ASSOCIATES PTY LTD,afsbendigo.com.au,AU,,Partner,,,,,,,15/09/2022
212353,cd90190b3380aad06049b4646d5c7b17,All Financial Services,afsnt.com.au,AU,End User,,,,,,,,7/03/2025
211950,38b253be336396106049b4646d5c7b44,Kelly Racing Team Pty Ltd,aftermarket.com.au,AU,End User,,,,,,,,10/02/2025
200794,fb6a74441b7380108321311d0d4bcb83,Australian Film Television and Radio School,aftrs.edu.au,AU,End User,,,'+61 2 9805 6611,PO Box 2286,,Strawberry Hills,NSW,22/03/2020
700520,df00deec1b8f6850d5d38738dc4bcb9f,Taoyuan Armed Forces General Hospital,aftygh.gov.tw,NZ,End User,,,,,,,.,19/03/2021
204359,6aba78c41b7380108321311d0d4bcb24,ATTORNEY GENERAL&#039;S D BRANCH,ag.gov.au,AU,,Partner,,,,,,ACT,22/03/2020
200244,0fca70081b7380108321311d0d4bcba5,Attorney General's D Branch,ag.gov.au,AU,End User,,,,"Cnr Russell Drive and Keliner Drive,",,Russell,ACT,22/03/2020
200117,f2ba78c41b7380108321311d0d4bcbd8,Attorney Generals Department (ACT),ag.gov.au,AU,End User,,,'+61 2 6141 6666,"Robert Garran Offices,3-5 National Circu",,Canberra,ACT,22/03/2020
200862,fb6a74441b7380108321311d0d4bcba7,Department of Attorney General and Justice,ag.gov.au,AU,End User,,,'+61 2 8688 7777,160 Marsden St,,Parramatta,NSW,22/03/2020
703928,7a10d046c3fd66501a9c742a05013135,The office of Attorney General,ag.gov.au,NZ,End User,,,,,,,,30/05/2025
207533,768fa2071b978d90a18b311d0d4bcb8e,AGA AUSTRALIA PTY LTD,agaaustralia.com.au,AU,End User,,,,,,,,11/05/2022
202111,c4ba34c41b7380108321311d0d4bcb52,AGC Industries Pty Ltd,agc-ausgroup.com,AU,End User,,,08 6210 4500,"L1, 18-32 Parliament Pl",,West Perth,WA,22/03/2020
202187,a17a38441b7380108321311d0d4bcb9c,AGC Industries Pty Ltd & Meisei Industrial Co Ltd,agc-ausgroup.com,AU,End User,,,0862104500,"Level 1, 18-32 Parliament Place",,West Perth,WA,22/03/2020
200907,31eabc081b7380108321311d0d4bcbbc,AGC Australia Pty Ltd,agc-ausgroup.com.au,AU,End User,,,'+61 (08) 6210 4558,"Level 1, 18-32 Parliament Place",,West Perth,WA,22/03/2020
200536,a90b7c481b7380108321311d0d4bcbea,Black Box Technologies Australia Pty Ltd,agcnetworks.com,AU,,Partner,, +61 2 9886 1000,"Ground Floor East, Avaya House,123 Epping Road",,North Ryde,NSW,22/03/2020
207508,7e26c5241b93cd50a18b311d0d4bcb13,A.G. COOMBS PTY. LTD.,agcoombs.com.au,AU,End User,,,,26 Cochranes Road,,Moorabbin,Victoria,3/05/2022
400682,c054c46f1bec3d10d1f74119b04bcbf9,AGD Singapore,agd.gov.sg,SG,End User,,,,,,,,15/08/2023
201429,907ab4441b7380108321311d0d4bcb97,Attorney Generals Department (SA),agd.sa.gov.au,AU,End User,,,'+61 8 8207 1555,GPO Box 464,,Adelaide,SA,22/03/2020
206632,2ce070ac1b8ba450b8ec33fccc4bcbbc,Justice Technology Services,agd.sa.gov.au,AU,End User,,,,,,,,19/03/2021
900017,e0c703ce1baf0dd09d4e21fc274bcbf1,"AG Datacom Philippines, Incorporated",agdatacom.com,PH,,Partner,,,,,,,21/05/2022
900072,203a0de61b501550b37020e6b04bcbc4,AGD Infotech,agdinfotech.com,PH,,Partner,,,,,,,28/06/2022
210437,8528ca15334d1650a0c67c845d5c7bcc,IBIS Care,agedcareguide.com.au,AU,End User,,,,20-24 Cheddar Street ,,Blakehurst,NSW,4/10/2024
212806,6ac097c233342ad0a0c67c845d5c7b10,Aged Care Quality And Safety Commission,agedcarequality.gov.au,AU,End User,,,,,,,,11/04/2025
209225,371e74511b890ad0b37020e6b04bcb45,Aged Care Safety and Quality Commission,agedcarequality.gov.au,AU,End User,,,,,,,,19/03/2024
207757,a3e924a41b8199501c3ddc6fcc4bcb35,Australian Aged Care and Quality Commission,agedcarequality.gov.au,AU,End User,,,,,,,,29/07/2022
200056,07ca70081b7380108321311d0d4bcb8f,Agfa HealthCare Australia Pty Ltd,agfahealthcare.com,AU,,Partner,,03 9756 4312,"PO Box 9149,",,Scoresby,Vic,22/03/2020
204187,7b0b70881b7380108321311d0d4bcbf3,AUSTRALIAN GRAIN AND FORAGE SEEDS PTY LTD,agfseeds.com.au,AU,End User,,,,,,,VIC,22/03/2020
212672,ac610cc333e8ea50a0c67c845d5c7b5c,AGIG,agig.com.au,AU,End User,,,,,,,,1/04/2025
205168,3faaf0c41b7380108321311d0d4bcbbc,Australian Gas Infrastructure Group (AGIG),agig.com.au,AU,End User,,,,83 Prinsep Road,,Jandakot,WA,22/03/2020
212408,2e47e0a83318e214a0c67c845d5c7b37,Agile Business Transitions Pty Ltd,agilebt.com,AU,,Partner,,(+61) 412358426,,,Brisbane,QLD ,12/03/2025
201481,0cca3cc41b7380108321311d0d4bcb4c,Agile By Design,agilebydesign.com.au,AU,,Partner,,'+61 8 6316 4623,"Level 27, St Martins Tower, 44 St George?s Terrace",,Perth,WA,22/03/2020
202751,88faf0481b7380108321311d0d4bcb2a,Agile Digital Engineering Pty Ltd,agiledigital.com.au,AU,,Partner,,'+61 1300 858 277,,,Canberra,ACT,22/03/2020
200951,35baf4c41b7380108321311d0d4bcbff,Agile Business Technologies Pty Ltd,agiletech.com.au,AU,,Partner,,'+61 2 9412 2869,PO BOX 627,,Chatswood,NSW,22/03/2020
213016,f3a1259c335962506049b4646d5c7bc0,AGILIS ACCOUNTANTS AND ADVISORS PTY LTD,agilisca.com.au,AU,End User,,,,U 1 1000 Waterworks Rd,,"The Gap,",QLD,30/04/2025
600032,942244cc87061910852d0e170cbb3579,Astra Graphia Information Technology,ag-it.com,INDO,,Partner,,,"PQ4M+VFR, RT.4/RW.1, Lebak Bulus, Cilandak, South ","Jakarta City, Jakarta 12440",,,15/09/2022
600026,4296b7ff1b31d9101c3ddc6fcc4bcb26,"Astra Graphia Information Technology, PT",ag-it.com,INDO,,Partner,,,Jl. Kramat Raya No 43 Jakarta Pusat 10450,,,,15/09/2022
600028,5e2777f31b71d9101c3ddc6fcc4bcbce,PT. Astra Graphia Information Technology,ag-it.com,INDO,,Partner,,,,,,,15/09/2022
600029,6067ff371b71d9101c3ddc6fcc4bcba0,PT. Astra Graphia Information Technology,ag-it.com,INDO,,Partner,,,,,,,15/09/2022
600131,82be69bc1b063910d1f74119b04bcb52,PT Agiva Indonesia,agiva-indonesia.com,INDO,,Partner,,,,,,,20/10/2023
212505,c6c13132331866106049b4646d5c7b2a,Agl Energy Limited,agl.com.au,AU,End User,,,,,,,,19/03/2025
200600,0b6af0441b7380108321311d0d4bcbeb,AGL Energy Limited,agl.com.au,AU,,Partner,,(02) 9921 2400,699 Bourke Street ,,Docklands,VIC,22/03/2020
203679,caba38c41b7380108321311d0d4bcb4a,AGL Energy Services Pty Limited,agl.com.au,AU,End User,,,,L 22 120 SPENCER ST,,Melbourne,Victoria,22/03/2020
206133,e7d37bad1bc610908321311d0d4bcb1c,AGL Macquarie Pty Ltd,agl.com.au,AU,,Partner,,,"Bayswater Power Station, New England Hwy,",,Muswellbrook,NSW,17/07/2020
900742,b63d865083964ad058f18798beaad3da,ANCHORED GLOBAL OFFICE,aglobaloffice.com,PH,End User,,,,16F Unit 1605 Parkway Corporate Center,Corporate Ave corner Parkway Place Filinvest City,Alabang Muntinlupa City,,17/05/2024
208007,634b92381bfe95101c3ddc6fcc4bcb3e,"Agoda Services Co., Ltd.",agoda.com,AU,End User,,,,,,,,25/10/2022
900287,867869aa87292550852d0e170cbb355c,"Atlantic Gulf & Pacific Company, Inc",agpglobal.com,PH,End User,,,,"Batangas Heavy Fabrication Yard, Bgy San Roque Bau","an ,","Batangas City, Philippines",,16/03/2023
900336,1efe2190873e2550852d0e170cbb357b,Agp Corporation,agpieco.com,PH,End User,,,,,,,,10/05/2023
701067,711016201bcf6850d5d38738dc4bcbd1,AgResearch Limited,agresearch.co.nz,NZ,End User,,,,"1365 Springs Road Lincoln,",,Christchurch,,19/03/2021
,1a7ab8441b7380108321311d0d4bcb11,Agresso,agresso.com.au,AU,,,,'+612 8570 9000,"Suite 5, Jones Bay Wharf, 26-32 Pirrama Rd",,Pyrmont,NSW,22/03/2020
208245,d84726ec1bcda910d1f74119b04bcb4e,AUSTRALIAN GENOME RESEARCH FACILITY LIMITED,agrf.org.au,AU,End User,,,,,,,,13/02/2023
900146,9afc839c1b2ad1d01c3ddc6fcc4bcb9c,"AGRIBUSINESS RURAL BANK, INC. (AGRIBANK)",agribank.com.ph,PH,End User,,,,"Ropali Plaza, Escriva Drive, Brgy. San Antonio, Or","tigas,",,,11/10/2022
200074,53cab0081b7380108321311d0d4bcb32,Department of Agriculture,agriculture.gov.au,AU,End User,,,,,,,.,22/03/2020
201900,8daabc841b7380108321311d0d4bcbb6,Department of Agriculture and Water Resources - Australia,agriculture.gov.au,AU,End User,,,,"Core 2, Wing 2 Level 5, Edmond Barton Bu",,Barton,ACT,22/03/2020
205245,be9ded441b7780108321311d0d4bcb26,"Department of Agriculture, Fisheries and Forestry",agriculture.gov.au,AU,End User,,,'+61 2 6272 3933,18 Marcus Clarke St,,Canberra,ACT,22/03/2020
208766,4b6443f91be5f950d1f74119b04bcb8c,Agriculture Victoria Research,agriculture.vic.gov.au,AU,End User,,,,5 Ring Road ,,Melbourne,VIC,29/09/2023
211949,e2ddcb7e332396106049b4646d5c7b41,MASTER GROUP AUSTRALIA PTY LTD,agrimaster.com.au,AU,End User,,,,L 1 160 ONSLOW RD,,SHENTON PARK,WA,10/02/2025
208406,9f22ff941b222d101c3ddc6fcc4bcb75,AGRINOUS PTY LTD,agrinous.com.au,AU,,Partner,,,"108A Lowndes St,",Kennington ,,,28/04/2023
201100,51bab4c41b7380108321311d0d4bcbb8,Australian Government Solicitor,ags.gov.au,AU,End User,,,'+61 2 6253 7000,Locked Bag 7246,,Canberra Mail Centre,ACT,22/03/2020
208343,47ff825b1bbd25901c3ddc6fcc4bcb94,AG Cyber Pty Ltd,agsecurity.com.au,AU,,Partner,,(08) 8231 0411,"21 Howie Avenue,",,Torrensville,SA,31/03/2023
207095,d717cb931b7b30909bdc98eb274bcb93,AGS World Transport Pty Limited,agsworld.com,AU,End User,,,,11-13 Friendship Rd,,Port Botany,NSW,19/11/2021
208038,984af0c41b43dd10b37020e6b04bcb83,AUSTRALIAN GRAIN TECHNOLOGIES PTY LTD,agtbreeding.com.au,AU,End User,,,,,,,,4/11/2022
206243,84e09eb61b329410a18b311d0d4bcbd0,Ainsworth Game Technology Pty Ltd,agtslots.com,AU,,Partner,,,10 Holker Street,Newington,Sydney,NSW,27/08/2020
206902,cac912691b563050a18b311d0d4bcb7f,6CELL TECHNOLOGIES PTY LTD,agztechnology.au,AU,,Partner,,02 8069 4049,3 Anderson Street,,Bexley,NSW,31/08/2021
209493,d7ab962f33b2c6906049b4646d5c7b58,AUSTRALIAN HEALTHCARE ASSOCIATES PTY. LTD.,ahaconsulting.com.au,AU,End User,,,,,,,,21/06/2024
202478,929a78841b7380108321311d0d4bcb7d,Adelaide Hills Council,ahc.sa.gov.au,AU,End User,,,'+61 8 8408 0400,63 Mount Barker Rd,,Stirling,SA,22/03/2020
208291,cd0652a48721a510852d0e170cbb353f,AHEAD,ahead.com,AU,,Partner,,,,,,,10/03/2023
201692,f87af4441b7380108321311d0d4bcb49,Automotive Holding Group Limited,ahg.com.au,AU,End User,,,'+61 8 9422 7676,21 Old Aberdeen Place,,West Perth,WA,22/03/2020
202053,799a38841b7380108321311d0d4bcb45,Automotive Holdings Group Ltd,ahg.com.au,AU,End User,,,'+61 8 9422 7676,21 Old Aberdeen Place,,West Perth,WA,22/03/2020
210464,930c9952334156506049b4646d5c7bdf,AH Jackson & Co Chartered,ahjackson.com,AU,End User,,,,520 Wickham Street,Level 3 HQ South Tower,Fortitude Valley,QLD,7/10/2024
203326,a4ba74c41b7380108321311d0d4bcb68,Amalgamated Holdings Limited (AHL),ahl.com.au,AU,End User,,,'+612 9373 6600,"Level 20, 227 Elizabeth St",,Sydney,NSW,22/03/2020
208969,e5c62682db837110ecfba6bad3961901,Aboriginal Hostels Limited,ahl.gov.au,AU,End User,,,,,,,,13/12/2023
213464,fa1a87b78331669058f18798beaad308,Aboriginal Housing Office,aho.nsw.gov.au,AU,End User,,,,"4 Parramatta Square, 12 Darcy St",,Parramatta ,NSW,5/06/2025
208983,4b3ef767db833510ecfba6bad39619a7,AHOYAHOY ENTERPRISES PTY LTD,ahoyahoy.com,AU,,Partner,,0412181865,"Ground Floor/1 Rawson Street,",,Wollongong,NSW,18/12/2023
210467,d93d9e92334956506049b4646d5c7bb2,AHOY CLUB PTY LTD,ahoyclub.com,AU,End User,,,,,,,,7/10/2024
202317,3ddaf4081b7380108321311d0d4bcb17,AUSTRALIAN HEALTH PRACTITIONER REGULATION AGENCY,ahpra.gov.au,AU,End User,,,,Level 7 111 Bourke Street,,Melbourne,VIC,22/03/2020
208454,c589a8b487872910852d0e170cbb35fc,Ahrens Group Pty Ltd,ahrens.com.au,AU,End User,,,,"Wilhelm Road, ",,Kingsford,SA,24/05/2023
204424,e80bf8481b7380108321311d0d4bcba7,All Hallows School,ahs.qld.edu.au,AU,End User,,,,547 Ann Street,,Brisbane,QLD,22/03/2020
400659,4259e44c1bfb6510b37020e6b04bcb37,Aljunied-Hougang Town Council,ahtc.sg,SG,End User,,,,Block 810 Hougang Central,#02-214,Singapore,,28/06/2023
209839,8af7f70033091e10a0c67c845d5c7b9b,AHT Group Pty Ltd,ahtgroup.com.au,AU,,Partner,,08 7221 9220,Unit 1/ 2-6 Stirling Street,,Thebarton,SA,30/09/2024
700853,a6009eec1b8f6850d5d38738dc4bcb30,AIA New Zealand,aia.co.nz,NZ,End User,,,,"The AIA Building, Level 15  5-7 Byron Avenue, Taka",,Auckland,&quot;.&quot;,19/03/2021
702118,6fc4e2631b274510d1f74119b04bcbe6,AIA THRIVE LIMITED,aia.co.nz,NZ,End User,,,,,,,,25/05/2022
202782,32da38081b7380108321311d0d4bcbce,AIA Australia Limited,aia.com.au,AU,End User,,,,509 St Kilda Road,,Melbourne,VIC,22/03/2020
208147,41d116581bb71150d1f74119b04bcb58,AUSTRALIAN INTERNATIONAL EDUCATION ACADEMY PTY LTD,aia.nsw.edu.au,AU,,Partner,,,,,,ACT ,12/12/2022
209489,0b1e7d67333a86906049b4646d5c7b0b,Australian Institute of Business,aib.edu.au,AU,End User,,,,,,,,21/06/2024
204575,a5baf4c41b7380108321311d0d4bcb76,AUSTRALIAN INSTITUTE OF BUSINESS AND MANAGEMENT PTY LTD,aib.edu.au,AU,End User,,,,Level 3/180 Queen St,,Campbelltown,NSW,22/03/2020
204946,b9baf4c41b7380108321311d0d4bcbae,BRIGHTON PACIFIC PTY. LTD,aibtglobal.edu.au,AU,End User,,,,18 Mt Gravatt-Capalaba Road,,Upper Mount Gravatt,Brisbane,22/03/2020
703631,24030c0933286a106049b4646d5c7bc4,AICA NZ Limited,aicanz.co.nz,NZ,End User,,,,"149 Corbett Road, Bell Block",,,,26/03/2025
205632,e51b74881b7380108321311d0d4bcb7b,Australian Institute of Company Directors,aicd.com.au,AU,End User,,,,"18 Jamison St, Sydney NSW 2000",,Sydney,NSW,22/03/2020
900108,2a58ab361b9dd1141c3ddc6fcc4bcb5c,Ai COMPUTING SYSTEMS CORPORATION,ai-cs.com,PH,,Partner,,,"347 L. Gonzales Street, ",,Mandaluyong ,,18/08/2022
,058afc441b7380108321311d0d4bcb17,ARA Security Services,aics.com.au,AU,,,,'+61 2 8568-5000,L1 10 Bridge Road,,Stanmore,NSW,22/03/2020
702169,4d5de8f61bac9d90b37020e6b04bcb27,AIDA Care,aidacare.com.au,NZ,,Partner,,,"Building 3A, 1 Moorebank Avenue",,Moorebank ,NSW,11/07/2022
207706,8e2d10391bac1990d1f74119b04bcb23,Aida Care,aidacare.com.au,AU,End User,,,,"Building 3A, 1 Moorebank Avenue Moorebank 2170 ",,Moorebank,,8/07/2022
201678,cd9ab4841b7380108321311d0d4bcbcd,Aidacare Pty Ltd,aidacare.com.au,AU,End User,,,1300 133 120,4 Noonan Road,,Ingleburn,NSW,22/03/2020
205050,011b34881b7380108321311d0d4bcb7a,AIG,aig.com.au,AU,End User,,,,19/2 Park St,,Sydney,NSW,22/03/2020
701217,fc1092201bcf6850d5d38738dc4bcba0,INSTITUTE OF GEOLOGICAL & NUCLEAR SCIENCES LTD,aig.org.au,NZ,End User,,,,1 Fairway Drive,,Lower Hutt,Wellington,19/03/2021
204868,3b9a3c841b7380108321311d0d4bcb28,Australian Industry Group (AIG),aigroup.com.au,AU,End User,,,,51 Walker Street,,North Sydney,NSW,22/03/2020
206674,051689501b276090b8ec33fccc4bcb67,Australian Institute of Health and Welfare,aihw.gov.au,AU,,Partner,,,1 Thynne Street,Fern Hill Park,Bruce,ACT,12/04/2021
,320b30881b7380108321311d0d4bcb31,Australian International Islamic College Board Incorporated,aiic.qld.edu.au,AU,,,,,,,,QLD,22/03/2020
701248,9510d2201bcf6850d5d38738dc4bcbec,All India Institute of Medical Science,aiims.edu,NZ,End User,,,,,,,.,19/03/2021
703760,8ea71caa33416a10a0c67c845d5c7b01,AIL of New Zealand,ailnz.co.nz,NZ,End User,,,,,,,,24/04/2025
202861,8f9ab8841b7380108321311d0d4bcb8a,AI Media,ai-media.tv,AU,End User,,,,,,,NSW,22/03/2020
202442,9a9a78841b7380108321311d0d4bcb54,The Australian Institute of Marine Science,aims.gov.au,AU,End User,,,'+61 7 4753 4444,Cape Cleveland Rd,,Cape Ferguson,QLD,22/03/2020
206762,fcc70e151bacb4509d4e21fc274bcb94,ICT AIMS PTY. LTD,aimsptyltd.com,AU,,Partner,,,29/1 Wellington Crescent,,East Melbourne,VIC,4/06/2021
202545,b3eab0481b7380108321311d0d4bcbea,Australian Institute of Management WA,aimwa.com,AU,End User,,,,76 Birkdale,,Floreat,WA,22/03/2020
500039,8f9d8cdd1bbbcd10b37020e6b04bcb07,Ainqa Health Sdn Bhd,ainqa.com,MY,End User,,,,,,,,30/05/2022
400084,51dbf3db1b82b4109d4e21fc274bcbf6,Ainqa Health Sdn Bhd,ainqa.com,SG,End User,,,,"Lot 7.01 B & C, Menara BRDB,285 Jalan Maarof, Buki",t Bandaraya,Kuala Lumpur,,24/08/2021
211741,91faa0a9c35b12501a9c742a0501311f,AIPHONE PTY LTD,aiphone.com.au,AU,End User,,,,,,,,24/01/2025
210419,6b73fc0933819250a0c67c845d5c7b31,Airbag Man & RKC Holdings Pty Ltd,airbagman.com.au,AU,End User,,,,"2 Robertson Street,",25 Restwell Street,Brendale ,QLD ,3/10/2024
203607,1daafc841b7380108321311d0d4bcb32,AIRBORN CLOUD PTY LTD,airborn.cloud,AU,,Partner,,0282431003,"Level 12,  234 George Street",,Sydney,NSW,22/03/2020
205193,3f9a3c841b7380108321311d0d4bcb57,Airbus Group Australia Pacific,airbus.com,AU,End User,,,,50 Schneider Road,,Eagle Farm,QLD,22/03/2020
703394,b3a6002b336f9a106049b4646d5c7b53,Air Caledonie,air-caledonie.nc,NZ,End User,,,,,,,,12/02/2025
703387,dcf5401733239610a0c67c845d5c7b1c,AIRCALIN,aircalin.com.au,NZ,End User,,,,,,,,11/02/2025
205287,eeca30081b7380108321311d0d4bcbba,Airco Fasteners Pty Ltd (T/as Airco Brands),aircobrands.com.au,AU,End User,,,02 9737 8377,1 Short Street,,Auburn,NSW,22/03/2020
600014,bcca125f87915190852d0e170cbb3567,Airfast Indonesia,airfastindonesia.com,INDO,End User,,,,,,,,19/08/2022
500340,f489e057871fb950852d0e170cbb35ad,Airfoil Services Sdn Bhd,airfoilservices.com,MY,End User,,,,"No 12, Jalan Teknologi, Taman Sains Selangor 1,","Kota Damansara PJU 5,",Petaling Jaya,Selangor,29/12/2023
702694,aa300f21331746106049b4646d5c7bd7,Airforce Museum c/o New Zealand Def,airforcemuseum.co.nz,NZ,End User,,,,,,,,10/07/2024
202633,ee9a78841b7380108321311d0d4bcbf2,Air Liquide Healthcare Pty Ltd,airliquide.com,AU,End User,,,,,,,NSW,22/03/2020
201871,699af4841b7380108321311d0d4bcb8f,Airloom Holdings Pty Ltd,airloom.com,AU,,Partner,,0430 042 676,"Level 1, 94-96 Cooper Street",,Surry Hills,NSW,22/03/2020
205018,051b34881b7380108321311d0d4bcb58,Avinet Pty Ltd,airmaestro.net,AU,End User,,,,Level 3/124 South Tce,,Adelaide,SA,22/03/2020
400928,15043c2b3387ce146049b4646d5c7b55,Air Market Express (S) Pte Ltd,airmarket.com.sg,SG,End User,,,,,,,,3/07/2024
700088,deff06ec1b8f6850d5d38738dc4bcbe7,Air New Zealand,airnewzealand.com.au,NZ,End User,,,'+64-9-3362400,185 Fanshawe Street,,Auckland,,19/03/2021
207372,84c3771b1b8e4910a18b311d0d4bcb07,AIRNORTH,airnorth.com.au,AU,End User,,,,,,,,11/03/2022
700530,4510d2201bcf6850d5d38738dc4bcb09,Airports Fiji Limited,airportsfiji.com,NZ,End User,,,,AFL Compound Nadi ,,Airport Namaka ,Nadi,19/03/2021
211496,651a3f2cc3839e101a9c742a050131fd,Airpower,airpower.com.au,AU,End User,,,,880 Stuart Highway,,Pinelands,NT,9/01/2025
209317,04f47d24c3b586101a9c742a0501316c,AIRROAD PTY LIMITED,airroad.com.au,AU,End User,,,,,,,,23/04/2024
500169,880f1ef71b58a114d1f74119b04bcba6,Air Selangor,airselangor.com,MY,End User,,,,"Level 4 Air Selangor Office, ",,"Kuala Lumpur, Malaysia",,17/01/2023
